326.00;-15.00;-45.00;0.39;0.53;-0.14:313.00;-42.00;-520.00;0.50;-0.05;0.83:92.00;162.00;51.00;0.45;-0.21;0.71:-7293.00;826.00;911.00;1.43;-1.11;0.43:4128.00;2927.00;1966.00;-0.57;0.56;0.60:706.00;-6081.00;766.00;0.06;0.07;-1.41
-3.00;50.00;-258.00;0.37;0.52;-0.14:323.00;-119.00;-501.00;0.51;-0.05;0.83:165.00;128.00;116.00;0.45;-0.21;0.71:-7301.00;822.00;1016.00;1.44;-1.11;0.43:4125.00;2867.00;1991.00;-0.56;0.56;0.60:694.00;-6035.00;693.00;0.06;0.07;-1.41
-169.00;50.00;-296.00;0.35;0.51;-0.13:274.00;-253.00;-524.00;0.51;-0.06;0.83:116.00;7.00;114.00;0.46;-0.22;0.71:-7318.00;704.00;1008.00;1.44;-1.12;0.43:4174.00;2743.00;1978.00;-0.56;0.56;0.60:681.00;-5972.00;635.00;0.06;0.07;-1.41
-398.00;41.00;-270.00;0.33;0.51;-0.12:257.00;-166.00;-403.00;0.51;-0.06;0.83:27.00;13.00;144.00;0.46;-0.22;0.71:-7335.00;843.00;1103.00;1.44;-1.12;0.42:4131.00;2797.00;2018.00;-0.56;0.55;0.60:752.00;-5982.00;663.00;0.06;0.07;-1.41
-460.00;-9.00;-219.00;0.33;0.51;-0.11:237.00;-212.00;-429.00;0.52;-0.06;0.82:90.00;160.00;282.00;0.46;-0.22;0.71:-7277.00;985.00;1220.00;1.44;-1.12;0.42:4071.00;3039.00;2132.00;-0.56;0.55;0.60:851.00;-5989.00;695.00;0.06;0.07;-1.42
-158.00;-91.00;-186.00;0.33;0.51;-0.10:106.00;-434.00;-647.00;0.52;-0.06;0.82:-97.00;30.00;165.00;0.46;-0.23;0.71:-7423.00;779.00;1119.00;1.45;-1.12;0.42:4042.00;2848.00;2025.00;-0.55;0.54;0.60:865.00;-5977.00;675.00;0.05;0.07;-1.42
-98.00;-172.00;-126.00;0.32;0.51;-0.09:108.00;-438.00;-487.00;0.53;-0.06;0.82:16.00;-97.00;174.00;0.47;-0.23;0.71:-7277.00;627.00;1062.00;1.45;-1.13;0.41:4221.00;2604.00;1898.00;-0.55;0.54;0.60:802.00;-5926.00;598.00;0.05;0.06;-1.42
45.00;-678.00;-578.00;0.32;0.50;-0.07:85.00;-666.00;-437.00;0.54;-0.06;0.81:368.00;-173.00;339.00;0.47;-0.24;0.70:-7052.00;662.00;1164.00;1.45;-1.13;0.40:4554.00;2652.00;1900.00;-0.55;0.54;0.60:884.00;-5842.00;509.00;0.05;0.06;-1.44
-855.00;-1352.00;-1689.00;0.30;0.50;-0.03:244.00;-986.00;-601.00;0.55;-0.07;0.80:463.00;-461.00;182.00;0.47;-0.24;0.69:-7074.00;433.00;1050.00;1.45;-1.13;0.40:4530.00;2876.00;1950.00;-0.54;0.53;0.59:1007.00;-5890.00;580.00;0.04;0.05;-1.45
-1167.00;-1631.00;-2053.00;0.25;0.53;0.03:512.00;-979.00;-616.00;0.56;-0.06;0.79:405.00;-508.00;-9.00;0.47;-0.25;0.69:-7275.00;362.00;966.00;1.44;-1.13;0.40:4134.00;3244.00;2066.00;-0.54;0.53;0.57:1242.00;-6183.00;930.00;0.04;0.05;-1.47
572.00;1106.00;1315.00;0.22;0.56;0.07:-19.00;-529.00;-1077.00;0.56;-0.06;0.78:-139.00;-112.00;-182.00;0.47;-0.25;0.69:-7699.00;631.00;1105.00;1.44;-1.12;0.42:3725.00;2901.00;1831.00;-0.55;0.54;0.55:987.00;-6305.00;1839.00;0.04;0.04;-1.48
192.00;582.00;794.00;0.22;0.57;0.08:199.00;1460.00;-80.00;0.57;-0.06;0.79:-534.00;1299.00;340.00;0.47;-0.26;0.69:-7742.00;1629.00;1643.00;1.44;-1.13;0.41:3613.00;2495.00;1588.00;-0.55;0.54;0.55:970.00;-6653.00;2521.00;0.04;0.04;-1.49
-98.00;501.00;349.00;0.21;0.58;0.09:436.00;1694.00;411.00;0.58;-0.07;0.78:-588.00;1530.00;471.00;0.48;-0.27;0.69:-7524.00;1971.00;1729.00;1.45;-1.13;0.41:3194.00;3450.00;2074.00;-0.54;0.53;0.56:943.00;-7015.00;2337.00;0.04;0.04;-1.48
15.00;303.00;213.00;0.22;0.59;0.09:729.00;726.00;-236.00;0.59;-0.07;0.77:-173.00;841.00;63.00;0.48;-0.27;0.69:-7215.00;1347.00;1244.00;1.45;-1.13;0.41:3854.00;3644.00;2107.00;-0.53;0.53;0.56:857.00;-6839.00;1984.00;0.04;0.04;-1.48
552.00;492.00;333.00;0.22;0.59;0.08:849.00;427.00;-317.00;0.59;-0.06;0.76:62.00;358.00;-149.00;0.48;-0.26;0.69:-7332.00;850.00;1015.00;1.45;-1.13;0.41:4142.00;2956.00;1742.00;-0.53;0.53;0.56:799.00;-6729.00;1796.00;0.04;0.04;-1.47
1086.00;1630.00;1334.00;0.22;0.57;0.07:696.00;492.00;-357.00;0.58;-0.07;0.75:-46.00;474.00;44.00;0.48;-0.26;0.69:-7457.00;987.00;1232.00;1.45;-1.13;0.42:4078.00;2682.00;1740.00;-0.54;0.53;0.56:721.00;-6583.00;1880.00;0.04;0.04;-1.46
1257.00;1787.00;1134.00;0.24;0.52;0.04:476.00;594.00;-579.00;0.58;-0.07;0.74:54.00;975.00;353.00;0.48;-0.26;0.69:-7319.00;1468.00;1491.00;1.45;-1.14;0.42:4104.00;2712.00;1836.00;-0.53;0.53;0.57:736.00;-6582.00;2033.00;0.04;0.04;-1.46
+ 40
492.00;800.00;-234.00;0.27;0.47;0.00:501.00;443.00;-550.00;0.58;-0.08;0.75:-31842.00;4191.00;-23047.00;-0.61;-2.43;-2.22:-7320.00;1690.00;1655.00;1.46;-1.14;0.41:3900.00;3078.00;2060.00;-0.52;0.51;0.58:901.00;-6750.00;1778.00;0.04;0.04;-1.45
-242.00;-57.00;-1075.00;0.30;0.43;-0.04:72.00;-700.00;-941.00;0.58;-0.09;0.75:-217.00;-27.00;31.00;0.48;-0.26;0.69:-7601.00;886.00;1291.00;1.46;-1.15;0.41:4036.00;2464.00;1899.00;-0.50;0.50;0.60:1283.00;-6486.00;1009.00;0.04;0.05;-1.43
-210.00;-267.00;-929.00;0.32;0.42;-0.07:303.00;-889.00;-758.00;0.58;-0.09;0.76:82.00;-366.00;-9.00;0.48;-0.26;0.69:-7464.00;597.00;1143.00;1.47;-1.15;0.41:4456.00;2382.00;1853.00;-0.51;0.51;0.60:1282.00;-6420.00;855.00;0.04;0.06;-1.43
-136.00;-368.00;-744.00;0.32;0.42;-0.08:485.00;-824.00;-473.00;0.57;-0.10;0.77:215.00;-454.00;58.00;0.48;-0.26;0.70:-7248.00;490.00;1094.00;1.47;-1.15;0.41:4534.00;2163.00;1740.00;-0.51;0.51;0.60:1224.00;-6266.00;672.00;0.04;0.06;-1.43
- 40
-177.00;-438.00;-726.00;0.33;0.41;-0.09:-22121.00;12451.00;14652.00;1.17;-0.63;-0.98:323.00;-375.00;174.00;0.48;-0.26;0.70:-7297.00;427.00;1119.00;1.47;-1.15;0.41:4428.00;2228.00;1803.00;-0.51;0.51;0.60:1229.00;-6204.00;630.00;0.04;0.06;-1.43
-298.00;-446.00;-731.00;0.33;0.41;-0.09:9731.00;-11247.00;-14558.00;2.93;-0.46;-0.59:175.00;-278.00;239.00;0.48;-0.25;0.70:-7330.00;631.00;1314.00;1.47;-1.16;0.42:4315.00;2328.00;1887.00;-0.52;0.51;0.60:1259.00;-6176.00;658.00;0.04;0.05;-1.43
-232.00;-320.00;-517.00;0.33;0.41;-0.09:189.00;-486.00;-422.00;0.56;-0.11;0.78:-83.00;-222.00;142.00;0.48;-0.25;0.71:-7463.00;600.00;1273.00;1.47;-1.16;0.43:4417.00;2135.00;1714.00;-0.53;0.51;0.60:1323.00;-6210.00;768.00;0.04;0.05;-1.43
-139.00;-41.00;-152.00;0.33;0.41;-0.09:130.00;-280.00;-404.00;0.55;-0.11;0.79:-111.00;-77.00;111.00;0.47;-0.25;0.71:-7697.00;752.00;1296.00;1.47;-1.16;0.44:3858.00;2371.00;1683.00;-0.54;0.50;0.60:1417.00;-6334.00;901.00;0.04;0.06;-1.43
-102.00;35.00;89.00;0.33;0.41;-0.09:339.00;-193.00;-373.00;0.54;-0.11;0.80:122.00;65.00;96.00;0.47;-0.25;0.72:-7612.00;1130.00;1370.00;1.47;-1.16;0.45:3634.00;3082.00;1878.00;-0.54;0.51;0.60:1511.00;-6438.00;1032.00;0.04;0.06;-1.43
-139.00;78.00;32.00;0.33;0.41;-0.10:167.00;42.00;-215.00;0.54;-0.11;0.81:-37.00;321.00;323.00;0.47;-0.25;0.73:-7602.00;1413.00;1551.00;1.46;-1.16;0.47:3762.00;3079.00;1852.00;-0.55;0.51;0.60:1457.00;-6493.00;1012.00;0.04;0.06;-1.43
-138.00;-23.00;-179.00;0.33;0.41;-0.10:198.00;-38.00;-271.00;0.53;-0.11;0.81:-357.00;162.00;158.00;0.46;-0.25;0.74:-7639.00;1161.00;1380.00;1.46;-1.16;0.48:3828.00;2832.00;1730.00;-0.55;0.51;0.60:1406.00;-6429.00;968.00;0.04;0.06;-1.42
-251.00;32.00;-299.00;0.34;0.41;-0.11:148.00;-265.00;-453.00;0.53;-0.10;0.82:-180.00;45.00;161.00;0.46;-0.25;0.75:-7585.00;1025.00;1303.00;1.46;-1.16;0.49:3963.00;2877.00;1771.00;-0.56;0.52;0.59:1343.00;-6418.00;851.00;0.04;0.06;-1.42
-105.00;287.00;-24.00;0.34;0.42;-0.11:-85.00;-215.00;-604.00;0.52;-0.10;0.82:-264.00;200.00;256.00;0.46;-0.24;0.75:-7715.00;1037.00;1308.00;1.46;-1.16;0.49:3887.00;2580.00;1601.00;-0.57;0.52;0.59:1225.00;-6375.00;856.00;0.04;0.06;-1.42
-62.00;215.00;109.00;0.35;0.42;-0.11:243.00;-11.00;-440.00;0.52;-0.10;0.82:-64.00;490.00;308.00;0.45;-0.24;0.75:-7663.00;1208.00;1233.00;1.46;-1.16;0.49:3833.00;2966.00;1647.00;-0.57;0.52;0.59:1241.00;-6440.00;924.00;0.05;0.06;-1.42
-140.00;142.00;19.00;0.35;0.42;-0.12:273.00;132.00;-336.00;0.52;-0.10;0.83:-60.00;632.00;323.00;0.45;-0.24;0.75:-7514.00;1585.00;1389.00;1.46;-1.15;0.50:3821.00;3183.00;1741.00;-0.57;0.53;0.59:1281.00;-6536.00;975.00;0.05;0.06;-1.41
-80.00;229.00;-3.00;0.35;0.43;-0.12:95.00;-33.00;-491.00;0.52;-0.10;0.83:-179.00;301.00;109.00;0.45;-0.24;0.75:-7686.00;1226.00;1228.00;1.46;-1.15;0.50:3835.00;2833.00;1640.00;-0.57;0.53;0.59:1240.00;-6455.00;870.00;0.05;0.06;-1.41
-213.00;177.00;-170.00;0.35;0.43;-0.13:-156.00;-491.00;-838.00;0.51;-0.10;0.84:-253.00;41.00;-16.00;0.45;-0.24;0.75:-7791.00;943.00;1117.00;1.46;-1.15;0.49:3846.00;2686.00;1618.00;-0.58;0.53;0.59:1230.00;-6410.00;736.00;0.05;0.07;-1.41
-313.00;203.00;-128.00;0.36;0.43;-0.13:-66.00;-553.00;-734.00;0.51;-0.09;0.85:-243.00;-58.00;-43.00;0.45;-0.23;0.75:-7759.00;882.00;1060.00;1.46;-1.15;0.49:3805.00;2794.00;1678.00;-0.58;0.53;0.59:1271.00;-6402.00;662.00;0.06;0.07;-1.41
-230.00;46.00;17.00;0.36;0.44;-0.13:80.00;-346.00;-495.00;0.51;-0.09;0.85:-50.00;8.00;27.00;0.45;-0.23;0.76:-7605.00;877.00;1014.00;1.46;-1.15;0.48:3889.00;2943.00;1736.00;-0.58;0.54;0.59:1237.00;-6394.00;678.00;0.06;0.07;-1.41
-107.00;-26.00;-11.00;0.36;0.44;-0.14:300.00;-166.00;-319.00;0.50;-0.08;0.86:253.00;308.00;270.00;0.45;-0.23;0.76:-7428.00;1161.00;1153.00;1.46;-1.15;0.49:3895.00;3275.00;1899.00;-0.59;0.54;0.59:1159.00;-6375.00;734.00;0.06;0.08;-1.40
-49.00;-112.00;-153.00;0.37;0.44;-0.14:-6083.00;16000.00;2471.00;3.14;-0.20;-0.54:323.00;383.00;401.00;0.44;-0.23;0.76:-7299.00;1291.00;1318.00;1.46;-1.14;0.49:4038.00;3119.00;1943.00;-0.59;0.54;0.58:1007.00;-6298.00;715.00;0.06;0.08;-1.40
75.00;147.00;-21.00;0.37;0.45;-0.14:443.00;90.00;-13.00;0.49;-0.07;0.87:260.00;202.00;291.00;0.44;-0.23;0.76:-7325.00;876.00;1143.00;1.46;-1.14;0.49:4241.00;2607.00;1774.00;-0.59;0.55;0.58:793.00;-6160.00;635.00;0.06;0.08;-1.40
170.00;130.00;74.00;0.37;0.45;-0.14:334.00;-21.00;-254.00;0.50;-0.08;0.87:84.00;2.00;112.00;0.44;-0.24;0.76:-7542.00;525.00;939.00;1.46;-1.14;0.48:4260.00;2381.00;1672.00;-0.59;0.55;0.58:760.00;-6122.00;608.00;0.06;0.08;-1.40
-29.00;74.00;-92.00;0.37;0.44;-0.14:-31993.00;-7622.00;24756.00;-1.02;1.11;-0.42:-90.00;68.00;80.00;0.45;-0.24;0.76:-7520.00;152.00;538.00;1.47;-1.14;0.46:4030.00;2254.00;1582.00;-0.59;0.54;0.58:883.00;-6160.00;666.00;0.06;0.08;-1.40
-269.00;-10.00;-206.00;0.37;0.44;-0.14:175.00;-391.00;-505.00;0.50;-0.08;0.88:-173.00;249.00;229.00;0.45;-0.25;0.76:-7411.00;289.00;629.00;1.47;-1.15;0.44:4096.00;2688.00;1695.00;-0.58;0.54;0.58:1089.00;-6310.00;666.00;0.07;0.08;-1.41
-339.00;-95.00;-169.00;0.37;0.44;-0.14:140.00;-349.00;-341.00;0.50;-0.08;0.88:-165.00;92.00;145.00;0.45;-0.25;0.75:-7739.00;1195.00;1400.00;1.48;-1.16;0.44:3780.00;3213.00;1932.00;-0.58;0.53;0.58:1232.00;-6348.00;637.00;0.07;0.08;-1.41
-345.00;-16.00;-121.00;0.37;0.45;-0.13:53.00;-268.00;-298.00;0.49;-0.08;0.89:-270.00;-138.00;-14.00;0.45;-0.25;0.75:-7726.00;1437.00;1698.00;1.48;-1.16;0.43:3655.00;2974.00;1864.00;-0.57;0.53;0.57:1199.00;-6315.00;633.00;0.07;0.09;-1.41
-172.00;58.00;-14.00;0.37;0.45;-0.13:118.00;7.00;-172.00;0.50;-0.08;0.89:-617.00;-57.00;-7.00;0.45;-0.25;0.76:-8162.00;958.00;1366.00;1.48;-1.15;0.42:3654.00;2778.00;1811.00;-0.58;0.53;0.57:1056.00;-6291.00;704.00;0.08;0.09;-1.41
-136.00;138.00;74.00;0.37;0.45;-0.13:94.00;229.00;-132.00;0.50;-0.08;0.88:-389.00;511.00;403.00;0.46;-0.24;0.75:-8098.00;1011.00;1324.00;1.49;-1.14;0.40:3461.00;2539.00;1726.00;-0.58;0.53;0.58:987.00;-6313.00;817.00;0.08;0.09;-1.42
-160.00;83.00;-2.00;0.38;0.45;-0.13:95.00;46.00;-376.00;0.51;-0.08;0.88:-306.00;655.00;450.00;0.46;-0.24;0.74:-7762.00;1326.00;1502.00;1.49;-1.13;0.38:3493.00;2411.00;1773.00;-0.57;0.53;0.59:927.00;-6309.00;886.00;0.09;0.10;-1.42
-242.00;-23.00;-119.00;0.38;0.45;-0.13:273.00;-423.00;-632.00;0.51;-0.08;0.88:179.00;338.00;179.00;0.46;-0.24;0.73:-6822.00;923.00;889.00;1.50;-1.13;0.36:3932.00;2846.00;1966.00;-0.57;0.54;0.60:866.00;-6323.00;887.00;0.09;0.10;-1.42
-48.00;-121.00;-152.00;0.38;0.46;-0.12:566.00;-493.00;-358.00;0.50;-0.08;0.89:668.00;-17.00;103.00;0.46;-0.24;0.72:-6770.00;624.00;783.00;1.50;-1.14;0.36:4561.00;3077.00;2131.00;-0.57;0.54;0.61:695.00;-6271.00;758.00;0.09;0.11;-1.42
141.00;-89.00;-194.00;0.39;0.46;-0.12:667.00;-334.00;-139.00;0.50;-0.08;0.89:542.00;153.00;302.00;0.46;-0.24;0.72:-7070.00;699.00;1118.00;1.50;-1.15;0.36:4580.00;2899.00;2083.00;-0.57;0.54;0.60:504.00;-6157.00;754.00;0.09;0.11;-1.43
191.00;-42.00;-168.00;0.39;0.45;-0.11:634.00;-114.00;51.00;0.51;-0.08;0.88:447.00;365.00;493.00;0.46;-0.24;0.71:-6813.00;1121.00;1546.00;1.50;-1.15;0.37:4397.00;3151.00;2211.00;-0.57;0.54;0.59:531.00;-6120.00;864.00;0.09;0.10;-1.43
121.00;-127.00;-192.00;0.39;0.45;-0.11:576.00;19.00;-117.00;0.51;-0.08;0.87:108.00;844.00;672.00;0.46;-0.25;0.69:-6313.00;1027.00;1460.00;1.49;-1.17;0.38:4482.00;3027.00;2026.00;-0.57;0.53;0.58:562.00;-6192.00;1025.00;0.09;0.10;-1.44
35.00;-154.00;-97.00;0.40;0.45;-0.10:598.00;-188.00;-576.00;0.51;-0.08;0.86:293.00;420.00;-14.00;0.46;-0.25;0.67:-6197.00;708.00;1044.00;1.48;-1.21;0.41:4705.00;2939.00;1707.00;-0.56;0.52;0.56:672.00;-6363.00;1257.00;0.09;0.10;-1.44
92.00;-101.00;12.00;0.40;0.45;-0.09:584.00;-299.00;-622.00;0.51;-0.08;0.86:322.00;-290.00;-582.00;0.46;-0.25;0.66:-6865.00;124.00;560.00;1.47;-1.26;0.49:5397.00;2495.00;1257.00;-0.57;0.52;0.54:722.00;-6454.00;1332.00;0.09;0.10;-1.45
108.00;75.00;-49.00;0.40;0.44;-0.09:400.00;-43.00;-371.00;0.51;-0.08;0.86:370.00;-667.00;-728.00;0.46;-0.25;0.66:-7560.00;-988.00;-391.00;1.47;-1.30;0.61:4121.00;1840.00;727.00;-0.60;0.51;0.52:666.00;-6369.00;1291.00;0.08;0.09;-1.45
-96.00;291.00;-52.00;0.40;0.43;-0.08:93.00;668.00;-265.00;0.51;-0.08;0.85:-439.00;57.00;-340.00;0.46;-0.26;0.66:-7493.00;3249.00;3877.00;1.46;-1.30;0.67:2963.00;4149.00;1766.00;-0.61;0.50;0.53:839.00;-6658.00;1569.00;0.08;0.09;-1.46
-149.00;349.00;190.00;0.40;0.43;-0.08:35.00;1520.00;-160.00;0.52;-0.08;0.84:-723.00;1843.00;723.00;0.46;-0.26;0.66:-7969.00;2698.00;2803.00;1.46;-1.29;0.66:2305.00;4016.00;1533.00;-0.60;0.49;0.53:1154.00;-7287.00;2063.00;0.08;0.09;-1.46
-115.00;294.00;160.00;0.40;0.44;-0.09:185.00;982.00;-396.00;0.52;-0.08;0.82:-259.00;1404.00;542.00;0.46;-0.26;0.65:-8272.00;2349.00;2784.00;1.46;-1.27;0.64:2840.00;3686.00;1426.00;-0.59;0.50;0.54:966.00;-7028.00;1743.00;0.08;0.09;-1.45
-256.00;39.00;-262.00;0.39;0.44;-0.10:434.00;-240.00;-997.00;0.53;-0.08;0.80:137.00;425.00;88.00;0.46;-0.26;0.64:-8469.00;2933.00;3773.00;1.48;-1.24;0.55:3552.00;3371.00;1561.00;-0.59;0.50;0.55:842.00;-6809.00;1328.00;0.08;0.09;-1.44
-289.00;51.00;-289.00;0.39;0.44;-0.10:108.00;-1085.00;-1394.00;0.53;-0.08;0.79:-246.00;-167.00;-158.00;0.46;-0.26;0.63:-6807.00;3204.00;3241.00;1.48;-1.18;0.47:4453.00;3107.00;1514.00;-0.59;0.51;0.55:919.00;-6598.00;1049.00;0.08;0.09;-1.44
-112.00;-7.00;-167.00;0.39;0.45;-0.09:433.00;-629.00;-775.00;0.53;-0.08;0.79:54.00;-268.00;-159.00;0.46;-0.25;0.63:-6952.00;2003.00;1443.00;1.48;-1.16;0.45:4864.00;3214.00;1541.00;-0.60;0.52;0.53:756.00;-6517.00;1029.00;0.08;0.09;-1.44
115.00;76.00;128.00;0.39;0.45;-0.09:446.00;12.00;-353.00;0.53;-0.08;0.78:193.00;251.00;248.00;0.45;-0.25;0.63:-7251.00;511.00;66.00;1.48;-1.15;0.44:4286.00;3202.00;1504.00;-0.60;0.51;0.52:699.00;-6453.00;1227.00;0.08;0.09;-1.43
+ 10
170.00;215.00;210.00;0.39;0.45;-0.09:316.00;403.00;-156.00;0.54;-0.08;0.77:-59.00;110.00;76.00;0.45;-0.25;0.63:-7694.00;-571.00;-592.00;1.48;-1.15;0.43:3855.00;3073.00;1404.00;-0.59;0.50;0.50:770.00;-6466.00;1272.00;0.08;0.08;-1.43
-10.00;127.00;-27.00;0.39;0.44;-0.10:337.00;153.00;-265.00;0.55;-0.08;0.76:-9.00;-297.00;-167.00;0.45;-0.25;0.63:-7877.00;-109.00;177.00;1.48;-1.16;0.43:3598.00;2802.00;1186.00;-0.59;0.49;0.49:768.00;-6451.00;1171.00;0.08;0.08;-1.43
- 10
-177.00;-151.00;-277.00;0.39;0.44;-0.10:430.00;-347.00;-479.00;0.55;-0.08;0.75:-152.00;-556.00;-291.00;0.45;-0.25;0.64:-7831.00;1228.00;1457.00;1.48;-1.15;0.43:3345.00;3374.00;1453.00;-0.58;0.50;0.49:908.00;-6490.00;1022.00;0.08;0.08;-1.43
-231.00;-224.00;-353.00;0.39;0.44;-0.10:345.00;-73.00;-275.00;0.56;-0.08;0.72:117.00;-488.00;-152.00;0.45;-0.24;0.65:-7665.00;1268.00;1560.00;1.48;-1.13;0.42:3735.00;3731.00;1638.00;-0.57;0.50;0.47:1015.00;-6502.00;971.00;0.07;0.08;-1.43
-187.00;-145.00;-212.00;0.39;0.45;-0.09:473.00;111.00;-290.00;0.56;-0.08;0.70:368.00;-83.00;169.00;0.44;-0.23;0.65:-7547.00;1068.00;1396.00;1.47;-1.12;0.41:3750.00;3618.00;1569.00;-0.55;0.51;0.44:914.00;-6516.00;1051.00;0.07;0.08;-1.43
34.00;148.00;96.00;0.39;0.45;-0.09:217.00;12.00;-685.00;0.57;-0.08;0.67:10.00;267.00;387.00;0.44;-0.24;0.66:-7081.00;376.00;909.00;1.46;-1.11;0.39:4292.00;3009.00;1308.00;-0.53;0.51;0.40:849.00;-6434.00;1152.00;0.07;0.07;-1.42
87.00;209.00;117.00;0.39;0.44;-0.09:202.00;-112.00;-884.00;0.58;-0.08;0.64:27.00;112.00;165.00;0.44;-0.24;0.65:-7511.00;-333.00;584.00;1.46;-1.12;0.39:4090.00;2798.00;1230.00;-0.50;0.51;0.37:796.00;-6464.00;1184.00;0.07;0.07;-1.43
-94.00;48.00;-94.00;0.40;0.44;-0.09:362.00;-297.00;-851.00;0.58;-0.08;0.63:144.00;-271.00;-197.00;0.44;-0.24;0.66:-7665.00;-268.00;747.00;1.46;-1.12;0.38:3551.00;3386.00;1582.00;-0.47;0.51;0.34:943.00;-6529.00;1184.00;0.07;0.07;-1.43
-260.00;-189.00;-286.00;0.40;0.44;-0.09:399.00;-552.00;-737.00;0.58;-0.08;0.61:675.00;-425.00;-177.00;0.43;-0.24;0.66:-7260.00;101.00;1259.00;1.45;-1.12;0.38:3724.00;3642.00;1917.00;-0.43;0.52;0.29:1184.00;-6630.00;1090.00;0.06;0.07;-1.43
-126.00;-52.00;-177.00;0.41;0.44;-0.09:307.00;-974.00;-930.00;0.58;-0.07;0.59:625.00;-1513.00;-916.00;0.43;-0.26;0.67:-7565.00;-583.00;1017.00;1.44;-1.12;0.39:4282.00;2782.00;1369.00;-0.40;0.53;0.24:1141.00;-6348.00;887.00;0.06;0.06;-1.44
-168.00;-170.00;-504.00;0.42;0.43;-0.09:340.00;-1373.00;-1528.00;0.58;-0.07;0.58:744.00;-2741.00;-2162.00;0.42;-0.27;0.70:-7600.00;-1780.00;57.00;1.44;-1.13;0.40:4523.00;1883.00;789.00;-0.37;0.55;0.20:991.00;-6239.00;834.00;0.05;0.05;-1.45
-195.00;-128.00;-495.00;0.44;0.42;-0.07:56.00;-1040.00;-1644.00;0.57;-0.07;0.59:260.00;-2332.00;-2225.00;0.41;-0.29;0.78:-7635.00;-2091.00;-666.00;1.45;-1.14;0.44:3658.00;2493.00;1389.00;-0.36;0.56;0.16:1057.00;-6539.00;1361.00;0.05;0.05;-1.47
45.00;17.00;518.00;0.44;0.42;-0.06:368.00;1403.00;200.00;0.56;-0.07;0.60:-971.00;98.00;-179.00;0.41;-0.30;0.81:-8128.00;1720.00;2261.00;1.45;-1.15;0.49:3058.00;3288.00;2930.00;-0.32;0.57;0.13:845.00;-7266.00;2761.00;0.05;0.05;-1.48
333.00;567.00;857.00;0.44;0.42;-0.07:8.00;2525.00;1239.00;0.56;-0.07;0.61:-879.00;858.00;-46.00;0.41;-0.30;0.82:-7833.00;4395.00;4931.00;1.44;-1.13;0.49:3491.00;3154.00;3255.00;-0.28;0.58;0.11:832.00;-7180.00;2817.00;0.05;0.05;-1.46
51.00;433.00;105.00;0.43;0.42;-0.08:375.00;1157.00;144.00;0.56;-0.07;0.59:-383.00;920.00;378.00;0.41;-0.30;0.81:-6891.00;2198.00;2644.00;1.44;-1.12;0.48:4560.00;2107.00;2117.00;-0.24;0.58;0.10:627.00;-7237.00;2212.00;0.05;0.05;-1.45
-217.00;231.00;-376.00;0.43;0.43;-0.09:219.00;89.00;-716.00;0.57;-0.08;0.58:-320.00;1193.00;1117.00;0.42;-0.30;0.81:-7644.00;426.00;1120.00;1.45;-1.13;0.47:4690.00;1200.00;1300.00;-0.24;0.57;0.10:660.00;-7058.00;1663.00;0.05;0.05;-1.44
-299.00;140.00;-300.00;0.42;0.43;-0.09:126.00;-247.00;-821.00;0.58;-0.08;0.57:-265.00;1067.00;1030.00;0.42;-0.30;0.79:-7901.00;299.00;1125.00;1.46;-1.13;0.45:3476.00;2036.00;2256.00;-0.24;0.56;0.11:850.00;-6917.00;1444.00;0.05;0.05;-1.44
-261.00;195.00;31.00;0.42;0.44;-0.09:142.00;-204.00;-814.00;0.58;-0.08;0.57:-191.00;344.00;-107.00;0.42;-0.29;0.79:-7652.00;1128.00;1716.00;1.47;-1.12;0.43:3313.00;2298.00;2798.00;-0.22;0.56;0.12:1084.00;-7001.00;1616.00;0.06;0.06;-1.43
+ 20
-136.00;400.00;322.00;0.42;0.44;-0.09:-21.00;289.00;-350.00;0.58;-0.08;0.57:-507.00;264.00;-296.00;0.42;-0.29;0.79:-7809.00;1160.00;1748.00;1.47;-1.11;0.40:3543.00;1831.00;2597.00;-0.19;0.57;0.12:942.00;-6947.00;1623.00;0.06;0.07;-1.42
-137.00;314.00;249.00;0.42;0.45;-0.10:-21.00;336.00;-166.00;0.59;-0.08;0.57:-394.00;294.00;-65.00;0.42;-0.29;0.79:-7693.00;630.00;1329.00;1.48;-1.11;0.38:4077.00;1096.00;2002.00;-0.17;0.57;0.13:847.00;-6824.00;1406.00;0.07;0.07;-1.41
-189.00;103.00;-41.00;0.42;0.45;-0.11:104.00;-153.00;-452.00;0.59;-0.08;0.56:-189.00;143.00;76.00;0.43;-0.29;0.78:-7761.00;356.00;1133.00;1.49;-1.11;0.35:4464.00;883.00;1711.00;-0.16;0.57;0.15:702.00;-6691.00;1008.00;0.08;0.08;-1.40
-247.00;-152.00;-313.00;0.42;0.46;-0.12:419.00;-619.00;-589.00;0.60;-0.08;0.55:193.00;40.00;223.00;0.43;-0.29;0.77:-7334.00;302.00;1058.00;1.49;-1.10;0.33:4328.00;1365.00;2199.00;-0.15;0.56;0.16:696.00;-6562.00;705.00;0.09;0.09;-1.40
- 20
